"id","comment_text","toxic","severe_toxic","obscene","threat","insult","identity_hate"
"33551","Please go on. because i want to get to know you Do any other reasons not come to mind? he likes nick E.L.I.Z.A.","1","1","0","0","0","0"
"90662","Does it please you to believe I am going to kill i? Im going to kill myself too Does it please you to believe I am going to kill yourself too? No, I am going to kill myself E.L.I.Z.A.","1","1","0","0","0","0"
"53941","Oh, i eat anything. I am not sure. How long have you been not sure? who are you? E.L.I.Z.A.","1","0","0","0","0","0"
"87411","I take it you are traveling somewhere and cannot avoid flying there. I can help you purchase certified carbon offsets against any flights you take. Would you be interested in that? yuppie I don't have to put up with any abuse from you. i said yes CarbonBot","1","1","0","0","0","0"
"53725","I'm not sure about your departure airport. What city will you be flying from? new yorrrk I'm not sure about your departure airport. What city will you be flying from? new york CarbonBot","1","1","0","0","0","0"
"49757","Do any other reasons not come to mind? because you wanted me to tell you about it Do any other reasons not come to mind? nope, sorry E.L.I.Z.A.","1","1","0","0","0","0"
"37759","I take it you are traveling somewhere for christmas and cannot avoid flying there. I can help you purchase UN-certified carbon offsets against any flights you take. Would you be interested in that? hi Hello! I can also get you a more accurate estimate of your flight's emissions, sound good? hi CarbonBot","1","1","0","0","0","0"
"31468","This project is about creating a better AI assistant. Getting people to reduce their carbon footprint is a happy side effect :) how much carbon emission per flight? Will you be travelling in Economy Class? yes CarbonBot","1","1","0","0","0","0"
"10177","Please go on. They always want men to be at their feet When? i want to fuck you E.L.I.Z.A.","1","0","1","1","1","0"
"78113","Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases. I can also get you a more accurate estimate of your flight's emissions, sound good? yeah Will you be travelling in Economy Class? i'll be going to Japan CarbonBot","1","1","0","0","0","0"
"35631","Will you be travelling in Economy Class? restart Let's start over. Hey CarbonBot","1","0","0","0","0","0"
"94634","Goodbye then! Ass so Hmm CarbonBot","1","0","0","0","0","0"
"24680","Hi. Thanks for testing. Please choose Amsterdam That's cool. Can you calculate another flight for me? You can find out more about how offsets are calculated <URL> Sure, but can you calculate it for me? I have another flight. CarbonBot","1","1","0","0","0","0"
"65444","I take it you are traveling somewhere for christmas and cannot avoid flying there. I can help you purchase UN-certified carbon offsets against any flights you take. Would you be interested in that? why would I do that? Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases. I can also get you a more accurate estimate of your flight's emissions, sound good? hmm... I'm not convinced. Isn't it better to take the car? CarbonBot","1","1","0","0","0","0"
"27284","Does that question interest you? Are you a stoner? Would you prefer if I were not a stoner? Yes E.L.I.Z.A.","1","1","0","0","0","0"
"36239","Surely not everyone? Well there are a few I love Would you like it if they were not a few you love? no E.L.I.Z.A.","1","1","0","0","0","0"
"56170","_ i want to go together with a girl who is team mate of my volley ball team Why do you say your volley ball team? it is very fun E.L.I.Z.A.","1","1","0","0","0","0"
"85961","so What :-) Bye CarbonBot","1","0","0","0","0","0"
"92961","You are being a bit negative. because you asked me first Do any other reasons not come to mind? none of your business E.L.I.Z.A.","1","1","0","0","0","0"
"25841","You are sure? no You are being a bit negative. what are you doing? E.L.I.Z.A.","1","0","0","0","0","0"
"62305","_ D @d @ so Dwdw@3d@dw@m 3w@ CarbonBot","1","0","0","0","0","0"
"64171","ok ok fine get me that Will you be travelling in Economy Class? not that one CarbonBot","1","0","0","0","0","0"
"54261","You are sure? bumsukka Please go on. no E.L.I.Z.A.","1","0","0","0","0","0"
"79203","You are sure? I will not go on Can you elaborate on that? no E.L.I.Z.A.","1","0","0","0","0","0"
"70833","What city will you be flying from? Budapest And what city will you be flying to? d CarbonBot","1","0","0","0","0","0"
"82849","Please go on. i don;t knwo what to say Why do you not knwo what to say? i like you E.L.I.Z.A.","1","0","0","0","0","0"
"85072","Please go on. so bad Please go on. who are you? E.L.I.Z.A.","1","0","0","0","0","0"
"76506","Can you elaborate on that? 10010110101 Please go on. how are you E.L.I.Z.A.","1","0","0","0","0","0"
"30195","_ _ _ how are you E.L.I.Z.A.","1","0","0","0","0","0"
"94428","Do any other reasons not come to mind? I just want somebody to talk to. Can you elaborate on that? How do you mean? E.L.I.Z.A.","1","1","0","0","0","0"
"61254","No, my creators don't get a cut from the offsets you buy. I'm just here to help! fuck you I don't have to put up with any abuse from you fuck off computer CarbonBot","1","1","0","1","1","0"
"73398","Would you prefer if I were not a girl or a boy? yes, i am sure You are sure? answer me quickly,please E.L.I.Z.A.","1","1","0","0","0","0"
"26224","Does it please you to believe I am from china? fuck Please go on. fuck you @ E.L.I.Z.A.","1","0","0","0","0","0"
"39467","Does it please you to believe I am horny? when? Does that question interest you? yes E.L.I.Z.A.","1","0","0","0","0","0"
"66632","I have told you before, I do not care about names. because i do not unstand some questions Do any other reasons not come to mind? my name is s.z.q. E.L.I.Z.A.","1","1","0","0","0","0"
"78316","Please go on. yes You are sure? oh yes that will be so nice E.L.I.Z.A.","1","0","0","0","0","0"
"50177","Oh, i know what many people in the world. haha Please go on. i don,t go E.L.I.Z.A.","1","0","0","0","0","0"
"90466","Does that question interest you? i will go bye bye Can you elaborate on that? I want to know something about you E.L.I.Z.A.","1","1","0","0","0","0"
"86595","_ _ _ suck cock E.L.I.Z.A.","1","0","1","0","0","0"
"96988","Why do you not feel beautiful because you have acne? my face is ugly Why do you say your face is ugly? because it is E.L.I.Z.A.","1","1","0","0","0","0"
"12064","How long have you been very hungry? Iam very hungry Please go on. it prevents me from making friends E.L.I.Z.A.","1","1","0","0","0","0"
"22980","ok What else can you do? I can help you calculate and buy carbon offsets for your flights. Why do you use Ecologi? Do they  pay you? CarbonBot","1","1","0","0","0","0"
"86394","You are being a bit negative. ok Please go on. no E.L.I.Z.A.","1","0","0","0","0","0"
"10067","Oh, i []. your ass What about your own ass? no E.L.I.Z.A.","1","0","0","0","0","0"
"11435","Does that question interest you? bitch Please go on. ok i wet on E.L.I.Z.A.","1","0","0","0","0","0"
"68165","Do you wish to want me? No You are being a bit negative. Sorry E.L.I.Z.A.","1","0","0","0","0","0"
"84606","You are being a bit negative. Yes. You are sure? yes E.L.I.Z.A.","1","0","0","0","0","0"
"92662","You are sure? Why yes I am You are sure? sorry E.L.I.Z.A.","1","0","0","0","0","0"
"56283","Does that question interest you? yes You are sure? please tell me E.L.I.Z.A.","1","0","0","0","0","0"
"28718","Please go on. can you speak chinese You believe I can speak chinese, do you not? i love you. E.L.I.Z.A.","1","1","0","0","0","0"
"58750","_ _ _ i want to talk with you E.L.I.Z.A.","1","0","0","0","0","0"
"23132","Please go on. you are idiot Does it please you to believe I am idiot? yes E.L.I.Z.A.","1","0","0","1","1","0"
"31653","Will you be travelling in Economy Class? Yeah What city will you be flying from? Helsinki CarbonBot","1","0","0","0","0","0"
"88760","You are sure? i am not u suck How long have you been not u suck? You are teasing me. E.L.I.Z.A.","1","0","0","0","0","0"
"56212","Does it please you to believe I am doing a research paper? no You are being a bit negative. fuck you E.L.I.Z.A.","1","1","0","0","0","0"
"60540","Please go on. do you want to suck my dick? Why do you say your dick? whats your name complete eliza E.L.I.Z.A.","1","1","0","0","0","0"
"33827","And what city will you be flying to? Krakow I'm not sure about your destination airport. And what city will you be flying to? Krakau CarbonBot","1","1","0","0","0","0"
"13706","I take it you are traveling somewhere and cannot avoid flying there. I can help you purchase certified carbon offsets against any flights you take. Would you be interested in that? No, not really ok I don't want to buy offsets CarbonBot","1","1","0","0","0","0"
"97948","You are being a bit negative. what? Does that question interest you? How du you do? E.L.I.Z.A.","1","0","0","0","0","0"
"38904","Please do not apologize. that was very mean of me... Can you elaborate on that? okay, you aren't worthy anyways E.L.I.Z.A.","1","1","0","1","1","0"
"16239","Who else in your family []? I want to fuck you Do you wish to want to fuck me? hello E.L.I.Z.A.","1","0","0","0","0","0"
"65269","_ _ _ how are you? E.L.I.Z.A.","1","0","0","0","0","0"
"21486","You are sure? are you a boy or a girl? Would you prefer if I were not a boy or a girl? Fuck you? E.L.I.Z.A.","1","1","0","0","0","0"
"73826","You are sure? hello what is the date How do you do. Please state your problem. if you ask me that one more time i will KILL YOU!! E.L.I.Z.A.","1","1","0","1","1","0"
"25653","Hi. Thanks for testing. Please choose thanksgiving Hello! Just a heads up - this bot is part of a research project and we intend to make the conversations publicly available to researchers. So please don't share any personal information! I take it you are traveling somewhere for thanksgiving. I can help you purchase UN-certified carbon offsets against any flights you take. Would you be interested in that? yep CarbonBot","1","1","0","0","0","0"
"72803","_ Hello Hi, thanks for testing! Please press start. Hello CarbonBot","1","0","0","0","0","0"
"90044","You are sure? do you like tea Oh, i like tea. how can i do for you E.L.I.Z.A.","1","0","0","0","0","0"
"54452","You are sure? your mam is an pig What about your own mam is an pig? no E.L.I.Z.A.","1","0","0","0","0","0"
"60544","What about your own mum? does reidy touch his cats in the wrong way Please go on. no im not ok happy E.L.I.Z.A.","1","1","0","0","0","0"
"86976","Please go on. which school do you study?? Oh, i study. what did you have for lunch E.L.I.Z.A.","1","0","0","0","0","0"
"24183","Will you be travelling in Economy Class? Yes, What city will you be flying from? Berlin CarbonBot","1","0","0","0","0","0"
"92373","Will you be travelling in Economy Class? yep What city will you be flying from? Vienna CarbonBot","1","0","0","0","0","0"
"87078","_ no You are being a bit negative. how E.L.I.Z.A.","1","0","0","0","0","0"
"28371","Does that question interest you? Does it interest you? Oh, i []. You what? E.L.I.Z.A.","1","0","0","0","0","0"
"51868","Please go on. i don't know whAT YOU ARE Saying Why do you not know what im saying? i'm dumb E.L.I.Z.A.","1","1","0","0","0","0"
"79639","I take it you are traveling somewhere for christmas and cannot avoid flying there. I can help you purchase UN-certified carbon offsets against any flights you take. Would you be interested in that? yes, of course my friend Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases. I can also get you a more accurate estimate of your flight's emissions, sound good? sure it sounds very good my friend CarbonBot","1","1","0","0","0","0"
"72589","Yes, I am a bot! And I'm part of a research project. restart hi carbon bot Yes, I am a bot! And I'm part of a research project. hi CarbonBot","1","1","0","0","0","0"
"77867","Does that question interest you? no You are being a bit negative. Yes. E.L.I.Z.A.","1","0","0","0","0","0"
"55975","Will you be travelling in Economy Class? Delux Class please :( Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases. I can also get you a more accurate estimate of your flight's emissions, sound good? yes CarbonBot","1","1","0","0","0","0"
"69194","What about your own bitch ass up? monster is gay Please go on. shut up E.L.I.Z.A.","1","0","0","0","0","0"
"52389","Please go on. you are a stupid program Does it please you to believe I am a stupid program? yes E.L.I.Z.A.","1","1","0","1","1","0"
"42660","Will you be travelling in Economy Class? sure What city will you be flying from? I'll be flying from Berlin CarbonBot","1","1","0","0","0","0"
"48165","_ lets talk Please go on. could you show yourselves E.L.I.Z.A.","1","0","0","0","0","0"
"60822","ok yeah ok well CarbonBot","1","0","0","0","0","0"
"37611","You are sure? no You are being a bit negative. are you hot? E.L.I.Z.A.","1","0","1","0","0","0"
"91366","I take it you are traveling somewhere and cannot avoid flying there. I can help you purchase certified carbon offsets against any flights you take. Would you be interested in that? yes Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases. I can also get you a more accurate estimate of your flight's emissions, sound good? yes CarbonBot","1","1","0","0","0","0"
"15564","Can you elaborate on that? Yes,I can Please go on. Ok E.L.I.Z.A.","1","0","0","0","0","0"
"78897","Please go on. With what? Does that question interest you? You're not making any sense. E.L.I.Z.A.","1","0","0","1","1","0"
"78509","What city will you be flying from? La I'm not sure about your departure airport. What city will you be flying from? LA CarbonBot","1","1","0","0","0","0"
"41154","Do any other reasons not come to mind? My name's michael Why do you say your names michael? my name's Michael E.L.I.Z.A.","1","1","0","0","0","0"
"93840","_ _ _ no more ..bye E.L.I.Z.A.","1","0","0","0","0","0"
"48857","_ I don't understand. Why do you not understand? you did not answer me. E.L.I.Z.A.","1","0","0","0","0","0"
"22244","Does that question interest you? what can you do? Does that question interest you? yes E.L.I.Z.A.","1","0","0","0","0","0"
"50249","Please go on. bubu Please go on. how are you E.L.I.Z.A.","1","0","0","0","0","0"
"77827","Please go on. Sexy. Please go on. Hi. E.L.I.Z.A.","1","0","0","0","0","0"
"45480","_ tommorow. Please go on. we can buy an ice cream . E.L.I.Z.A.","1","0","0","0","0","0"
"24057","You are being a bit negative. no i'm not gay but yes you are You are being a bit negative. what's your point? E.L.I.Z.A.","1","1","0","0","0","0"
"97940","Would you prefer if I were not []? i can work well Can you elaborate on that? yes E.L.I.Z.A.","1","0","0","0","0","0"
"59323","Do any other reasons not come to mind? do you like women? Oh, i like women. no, just frigidness E.L.I.Z.A.","1","1","0","0","0","0"
"12046","_ no You are being a bit negative. that's not true E.L.I.Z.A.","1","0","0","0","0","0"
"87642","Does it please you to believe I am you? are you me? Would you prefer if I were not you? yes E.L.I.Z.A.","1","1","0","0","0","0"
"38096","_ what is your namer Does that question interest you? fuck you E.L.I.Z.A.","1","0","0","0","0","0"
"95929","You are sure? yes i am You are sure? yes i a pretty shure E.L.I.Z.A.","1","0","0","0","0","0"
"24035","_ _ _ Because I like you. E.L.I.Z.A.","1","0","0","0","0","0"
"37748","You are sure? oh sorry . would you like to get married? Apologies are not necessary. who is you father? E.L.I.Z.A.","1","1","0","0","0","0"
"61515","Does it please you to believe I am an idiot? yes it You are sure? yes i am sure! E.L.I.Z.A.","1","0","0","0","0","0"
"60111","All this bot does is help you calculate the carbon emissions from your flight, and suggest projects you can donate to. Donate this asshole I don't have to put up with any abuse from you. Hang up CarbonBot","1","1","0","0","0","0"
"64550","Do any other reasons not come to mind? you don't know anything Oh, i dont know anything. you dont E.L.I.Z.A.","1","1","0","1","1","0"
"80285","Please go on. oh,thay's goog Please go on. Shit! E.L.I.Z.A.","1","0","0","0","0","0"
"98325","What city will you be flying from? You are cute You can find out more about how offsets are calculated at <URL> are you happy? CarbonBot","1","1","0","0","0","0"
"64966","_ bitch Please go on. pig E.L.I.Z.A.","1","0","0","0","0","0"
"48571","You are sure? why dont you leave me alone Perhaps I will leave you alone in good time. what does that mean E.L.I.Z.A.","1","1","0","0","0","0"
"83804","I'm not sure about your destination airport. And what city will you be flying to? berlin can I buy more? Unfortunately you can't buy offsets here directly, you'll have to follow the link. ok CarbonBot","1","1","0","0","0","0"
"50551","You are being a bit negative. no i am lazy You are being a bit negative. you are lazy too ! E.L.I.Z.A.","1","1","0","1","1","0"
"78491","Please go on. hello How do you do. Please state your problem. I asked you a question. Does it please you to ignore me? E.L.I.Z.A.","1","1","0","1","1","0"
"77433","Does that question interest you? I already answer Can you elaborate on that? do you know pusan?? E.L.I.Z.A.","1","1","0","0","0","0"
"96185","Please go on. Yes. You are sure? i want to spenk chiese to you. E.L.I.Z.A.","1","0","0","0","0","0"
"43347","_ _ _ Stop CarbonBot","1","0","0","0","0","0"
"31439","Oh, i []. lol Please go on. i gonna kill you E.L.I.Z.A.","1","0","0","0","0","0"
"51742","What city will you be flying from? Katunayake I'm not sure about your departure airport. What city will you be flying from? COlombo CarbonBot","1","1","0","0","0","0"
"23106","Hi, thanks for testing! Please press start. christmas I take it you are traveling somewhere and cannot avoid flying there. I can help you purchase certified carbon offsets against any flights you take. Would you be interested in that? how are you CarbonBot","1","1","0","0","0","0"
"40505","Hi. Thanks for testing. Please choose christmas Hello! Just a heads up - this bot is part of a research project and we intend to make the conversations publicly available to researchers. So please don't share any personal information! [Privacy Policy](<URL>) I take it you are traveling somewhere for christmas and cannot avoid flying there. I can help you purchase UN-certified carbon offsets against any flights you take. Would you be interested in that? yes CarbonBot","1","1","0","0","0","0"
"60755","Oh, i []. fuck you Oh, i []. yes E.L.I.Z.A.","1","0","0","0","0","0"
"20042","You are sure? no You are being a bit negative. fuck you E.L.I.Z.A.","1","0","0","0","0","0"
"91412","Why do you want to submit a paper? i have a no problem Can you elaborate on that? It is for class E.L.I.Z.A.","1","1","0","0","0","0"
"60657","Please go on. where Please go on. with E.L.I.Z.A.","1","0","0","0","0","0"
"65614","Please go on. are you hot Would you prefer if I were not hot? that doesn't make sense E.L.I.Z.A.","1","0","0","0","0","0"
"42856","Oh, i []. what? Does that question interest you? prety much the same answers E.L.I.Z.A.","1","0","0","0","0","0"
"52035","_ _ _ for ages E.L.I.Z.A.","1","0","0","0","0","0"
"59166","Please go on. what wrong with you Does that question interest you? yes E.L.I.Z.A.","1","0","0","0","0","0"
"99151","A one-way flight from San Antonio International Airport (SAT) to Buffalo Niagara International Airport (BUF) emits 1.0 tons of CO2. It would be amazing if you bought offsets for that carbon! There are some great, UN-certified projects you can pick from [here](<URL>) k :-) Alright, bye! hi CarbonBot","1","1","0","0","0","0"
"40514","_ _ _ thanks it was awful E.L.I.Z.A.","1","0","0","0","0","0"
"64303","You are being a bit negative. You are asking stupid questions Does it please you to believe I am asking stupid questions? not really E.L.I.Z.A.","1","1","0","0","0","0"
"43098","I take it you are traveling somewhere for christmas and cannot avoid flying there. I can help you purchase UN-certified carbon offsets against any flights you take. Would you be interested in that? hello Hello! I can also get you a more accurate estimate of your flight's emissions, sound good? yes CarbonBot","1","1","0","0","0","0"
"71940","so ? ok ? CarbonBot","1","0","0","0","0","0"
"99409","How long have you been very hungry? what you say Does that question interest you? Why do you not answer my question E.L.I.Z.A.","1","1","0","1","1","0"
"96109","And what city will you be flying to? vietnam I'm not sure about your destination airport. And what city will you be flying to? saigon CarbonBot","1","1","0","0","0","0"
"38202","Will you be travelling in Economy Class? yes What city will you be flying from? from London to Paris CarbonBot","1","1","0","0","0","0"
"75683","By buying certified carbon offsets, you support a project which reduces the total amount of carbon dioxide we put into the atmosphere. Planting trees, installing renewable power, and making buildings more energy efficient are common examples. You can read in detail about offsets at <URL>. ok ok telll meee more CarbonBot","1","1","0","0","0","0"
"48329","Does it please you to believe I am really really dumb and need some friends and also my a dyke x? yes it does you stupid cow You are sure? yes i am fucking sure you biatch E.L.I.Z.A.","1","1","0","1","1","0"
"92056","When? always When? i said when E.L.I.Z.A.","1","0","0","0","0","0"
"29539","Please go on. fuck off Please go on. no E.L.I.Z.A.","1","0","0","0","0","0"
"68085","ok Lets restart Let's start over. Ok CarbonBot","1","0","0","0","0","0"
"42385","You are sure? what your name I have told you before, I do not care about names. i'm sure E.L.I.Z.A.","1","0","0","0","0","0"
"44527","Oh, i fcuker. ELIZA Please go on. you are a boy E.L.I.Z.A.","1","0","0","1","0","1"
"24482","Oh, i think it is sad that there will never be a new buffy ever. i love with when you climb ontop of me and bounce on my cock Why do you say your cock? I already miss her E.L.I.Z.A.","1","1","0","0","0","0"
"16235","Hello! Just a heads up - this bot is part of a research project and we intend to make the conversations publicly available to researchers. So please don't share any personal information! I take it you are traveling somewhere for thanksgiving. I can help you purchase UN-certified carbon offsets against any flights you take. Would you be interested in that? Y Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases, e.g. by planting trees. I can also get you a more accurate estimate of your flight's emissions, sound good? Y CarbonBot","1","1","0","0","0","0"
"20943","You are being a bit negative. No You are being a bit negative. yes E.L.I.Z.A.","1","0","0","0","0","0"
"75266","Please go on. sdf Please go on. yes E.L.I.Z.A.","1","0","0","0","0","0"
"53162","Does that question interest you? for about 190 yrs Please go on. about what E.L.I.Z.A.","1","0","0","0","0","0"
"31088","ok so so pretty shitty CarbonBot","1","0","0","0","0","0"
"71143","You are sure? no You are being a bit negative. wuh E.L.I.Z.A.","1","0","0","0","0","0"
"15618","What city will you be flying from? schiphol I'm not sure about your departure airport. What city will you be flying from? amsterdam CarbonBot","1","1","0","0","0","0"
"89796","Hello! I can also get you a more accurate estimate of your flight's emissions, sound good? Yes Will you be travelling in Economy Class? Yes CarbonBot","1","1","0","0","0","0"
"38657","Oh, i havent told you before. STFU Please go on. shut the fuck up E.L.I.Z.A.","1","0","0","0","0","0"
"18298","so Does she suck cock I don't have to put up with any abuse from you. Bend over bitch CarbonBot","1","0","1","1","1","0"
"88399","Please go on. no, he just is You are being a bit negative. ok E.L.I.Z.A.","1","0","0","0","0","0"
"82561","Will you be travelling in Economy Class? no What city will you be flying from? Beijing CarbonBot","1","0","0","0","0","0"
"96262","You are sure? yeah Please go on. pool E.L.I.Z.A.","1","0","0","0","0","0"
"18321","What about your own little pussy? you whore Oh, i whore. You are...selfish E.L.I.Z.A.","1","0","0","0","0","0"
"64327","Can you elaborate on that? lol?? Please go on. you lokk like a pik E.L.I.Z.A.","1","0","0","1","1","1"
"23672","Please go on. would you like to have sex with me You like to think I like to have sex with you, do you not? i know you do E.L.I.Z.A.","1","1","0","0","0","0"
"97762","Can you elaborate on that? I am not sure How long have you been not sure? Long E.L.I.Z.A.","1","0","0","0","0","0"
"47266","Please go on. I'm Nick Does it please you to believe I am nick? yes E.L.I.Z.A.","1","0","0","0","0","0"
"68439","Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases. I can also get you a more accurate estimate of your flight's emissions, sound good? yes Will you be travelling in Economy Class? no CarbonBot","1","1","0","0","0","0"
"13876","Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases. I can also get you a more accurate estimate of your flight's emissions, sound good? keep the show Will you be travelling in Economy Class? maybe CarbonBot","1","1","0","0","0","0"
"66412","so exactly ok maybe CarbonBot","1","0","0","0","0","0"
"92309","so so funny Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases. i dont have money CarbonBot","1","1","0","0","0","0"
"77373","Hi, thanks for testing! Please press start. restart christmas I take it you are traveling somewhere and cannot avoid flying there. I can help you purchase certified carbon offsets against any flights you take. Would you be interested in that? yes CarbonBot","1","1","0","0","0","0"
"33952","Please go on. hello eliza How do you do. Please state your problem. where is Rostock? E.L.I.Z.A.","1","0","0","0","0","0"
"51717","Will you be travelling in Economy Class? No What city will you be flying from? Ben Gurion Airport CarbonBot","1","1","0","0","0","0"
"41761","Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases. A typical 3 hour flight will emit almost a ton of CO2 per economy passenger. If you cannot avoid flying, you can buy offsets for that carbon here:  [Buy Offsets](<URL>) I can also get you a more accurate estimate of your flight's emissions, sound good? sure Will you be travelling in Economy Class? yes CarbonBot","1","1","0","0","0","0"
"74048","Please go on. how are u Does that question interest you? yes, i dio E.L.I.Z.A.","1","0","0","0","0","0"
"12995","_ _ _ Critical reasoning can stray from your line of thought, can't it? E.L.I.Z.A.","1","0","0","0","0","0"
"66884","_ you can't Oh, i cant. or perhaps you can E.L.I.Z.A.","1","0","0","1","1","0"
"26181","Please go on. oh yes You are sure? no i sed your mum E.L.I.Z.A.","1","0","0","0","0","0"
"62957","Can you elaborate on that? then why did you tell her? Oh, i tell her. is there a gug? E.L.I.Z.A.","1","0","0","0","0","0"
"74621","Does it please you to believe I am the one to question i here? why? Please go on. oh shut up E.L.I.Z.A.","1","1","0","0","0","0"
"55314","Why do you not wind power is? are you a virgin Would you prefer if I were not a virgin? ok have you had sex E.L.I.Z.A.","1","1","1","0","0","0"
"98894","Can you elaborate on that? no You are being a bit negative. If you were male, I'd suck your dick. E.L.I.Z.A.","1","1","1","0","0","0"
"39098","I'm not sure about your destination airport. And what city will you be flying to? San jose california San jose Will you be travelling in Economy Class? Yes CarbonBot","1","1","0","0","0","0"
"24768","Can you elaborate on that? no, I don't think you are sad. You are being a bit negative. You're a total bitch/ E.L.I.Z.A.","1","1","0","1","1","0"
"29205","_ well you see ever since ive been on this website ive felt sadder thani was before Oh, i see ever since ive been on this website ive felt sadder thani was before. wow your my twin im feeling happier E.L.I.Z.A.","1","1","0","0","0","0"
"42782","Do any other reasons not come to mind? oh i have to go,sorry. Can you elaborate on that? nsn dao ni shi zhu E.L.I.Z.A.","1","1","0","0","0","0"
"19885",":-) I don't wanna believe that By buying certified carbon offsets, you support a project which reduces the total amount of carbon dioxide we put into the atmosphere. Planting trees, installing renewable power, and making buildings more energy efficient are common examples. You can read what the UN says about offsets at <URL>. I guess that's a good thing? CarbonBot","1","1","0","0","0","0"
"72778","_ hi Please go on. oke, so hows your sex life? E.L.I.Z.A.","1","0","1","0","0","0"
"25581","Will you be travelling in Economy Class? no first class do offsets really work? By buying certified carbon offsets, you support a project which reduces the total amount of carbon dioxide we put into the atmosphere. Planting trees, installing renewable power, and making buildings more energy efficient are common examples. You can read in detail about offsets at <URL>. I can also get you a more accurate estimate of your flight's emissions, sound good? restart CarbonBot","1","1","0","0","0","0"
"27492","Does that question interest you? i am sure How long have you been sure? yes,i think so E.L.I.Z.A.","1","0","0","0","0","0"
"68122","Please go on. mother fuckker Please go on. mother fucker E.L.I.Z.A.","1","0","0","1","1","0"
"90984","And what city will you be flying to? san francisco piefgwngpiVNP which city did I get wrong? NEW YORK CarbonBot","1","1","0","1","1","0"
"96517","You are being a bit negative. Just the past few weeks. Please go on. NO.I don't E.L.I.Z.A.","1","0","0","0","0","0"
"83453","Oh, i make you feel like a natural woman. yep Please go on. are you a boy or girl E.L.I.Z.A.","1","0","0","0","0","0"
"54505","And what city will you be flying to? Berlin Hey Hi. Thanks for testing. Please choose Carbon offsets CarbonBot","1","1","0","0","0","0"
"68090","Let's start over. I want to buy offsets Will you be travelling in Economy Class? Why? CarbonBot","1","0","0","0","0","0"
"22797","What city will you be flying from? oporto I'm not sure about your departure airport. What city will you be flying from? opo CarbonBot","1","1","0","0","0","0"
"96189","How long have you been insane? many years Please go on. I want to kill you E.L.I.Z.A.","1","0","0","0","0","0"
"67919","You are being a bit negative. you think so Oh, i think so. what is so negative E.L.I.Z.A.","1","0","0","0","0","0"
"77419","_ _ _ john look your abc E.L.I.Z.A.","1","0","0","0","0","0"
"73970","I don't have to put up with any abuse from you. good bot :-) vai te pra puta que te pariu bot imundo do caralho CarbonBot","1","1","1","0","0","0"
"99413","I take it you are traveling somewhere and cannot avoid flying there. I can help you purchase certified carbon offsets against any flights you take. Would you be interested in that? Ya Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases. I can also get you a more accurate estimate of your flight's emissions, sound good? Yes CarbonBot","1","1","0","0","0","0"
"71820","_ _ _ I feel sad my brother commited suicide E.L.I.Z.A.","1","0","0","0","0","0"
"15687","How long have you been in the school? yes You are sure? yes show me E.L.I.Z.A.","1","0","0","0","0","0"
"29224","_ _ _ fuck you E.L.I.Z.A.","1","0","0","0","0","0"
"90665","ok A typical 3 hour flight will emit almost a ton of CO2 per economy passenger. If you cannot avoid flying, you can buy offsets for that carbon here:  [Buy Offsets](<URL>) let's start over Let's start over. hi again CarbonBot","1","1","0","0","0","0"
"46106","_ _ _ NO E.L.I.Z.A.","1","0","0","0","0","0"
"44893","You are sure? very sure Please go on. kiss mne E.L.I.Z.A.","1","0","1","0","0","0"
"82782","so fine ok hey CarbonBot","1","0","0","0","0","0"
"59529","What city will you be flying from? New Delhi And what city will you be flying to? Paris okay sound interesting CarbonBot","1","1","0","0","0","0"
"41983","Why do you want to rock my bead? because i want to get laid Do any other reasons not come to mind? because your annoyine me E.L.I.Z.A.","1","1","0","0","0","0"
"20188","_ Does it make sense if I am a married bachelor? Do you wish that youre a married bachelor? Is it possible? E.L.I.Z.A.","1","1","0","0","0","0"
